timestamp,gyroscope-x,gyroscope-y,gyroscope-z,accelorometer-x,accelorometer-y,accelorometer-z,resultant-g,label
1667301240,98.38,50.6,-28.15,0.22,0.28,1.38,1.43,Fall
1667301240,80.44,-0.73,-38.36,0.26,0.44,1.17,1.27,Fall
1667301241,102.47,-42.85,38.53,0.33,0.58,0.97,1.17,Fall
1667301241,93.74,-3.9,91.62,0.61,0.86,0.79,1.32,Fall
1667301241,51.74,65.42,69.52,0.76,0.61,0.68,1.19,Fall
1667301241,63.26,157.11,71.09,0.7,0.99,0.45,1.3,Fall
1667301241,55.43,63.94,36.36,0.57,1,0.49,1.25,Fall
1667301241,25.02,-4.28,-5.64,0.62,1.03,0.43,1.28,Fall
1667301244,-6.71,-56.03,-20.42,0.56,1.03,0.42,1.24,Fall
1667301244,43.31,-38.07,31.58,0.28,-0.23,1.13,1.19,Fall
1667301244,34.66,-57.73,38.78,0.43,-0.04,1.18,1.26,Fall
1667301244,36.15,-84.13,52.23,0.4,0.01,1.27,1.33,Fall
1667301245,35.95,1.18,37.82,0.67,0.16,1.47,1.62,Fall
1667301245,25.06,16.95,16.6,0.62,0.16,1.43,1.57,Fall
1667301245,-1.66,18.03,-4.19,0.63,0.3,1.59,1.74,Fall
1667301245,11.36,15.03,-21.7,0.4,0.11,1.33,1.4,Fall
